dataset,model_type,include_incurreds,include_covariates,transform_inputs,version_no,target_col,type,nLayers,nHidden,criterion,nonlinearity,output_layer,epochs,patience,batch_size,optimiser,learning_rate,normalisation,dropout,loss,vsInc,weighted_vsInc_claimsize,weighted_vsInc_ocl,UIE
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,LSTM,2,512,L1Loss(),relu,linear,200,10,256,,0.001,,0.2,18.989,67.78,,,16.95
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,LSTM,2,512,L1Loss(),relu,linear,200,10,256,,0.005,,0,19.623,68.97,,,24.84
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,LSTM,2,512,L1Loss(),relu,linear,200,10,256,,0.005,,0.2,19.745,65.68,,,18.62
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,LSTM,2,512,L1Loss(),relu,linear,200,10,512,,0.001,,0,9.388,68.74,,,11.98
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,LSTM,2,512,L1Loss(),relu,linear,200,10,512,,0.001,,0.2,9.408,68.44,,,15.99
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,LSTM,2,512,L1Loss(),relu,linear,200,10,512,,0.005,,0,9.622,66.99,,,13.21
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,LSTM,2,512,L1Loss(),relu,linear,200,10,512,,0.005,,0.2,9.928,67.21,,,20.75
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,LSTM,3,512,L1Loss(),relu,linear,200,10,256,,0.001,,0,18.449,67.87,,,12.92
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,LSTM,3,512,L1Loss(),relu,linear,200,10,256,,0.001,,0.2,18.971,66.99,,,13.1
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,LSTM,3,512,L1Loss(),relu,linear,200,10,256,,0.005,,0,19.277,71.38,,,21.93
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,LSTM,3,512,L1Loss(),relu,linear,200,10,256,,0.005,,0.2,19.854,66.07,,,13.39
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,LSTM,3,512,L1Loss(),relu,linear,200,10,512,,0.001,,0,9.153,68.64,,,12.74
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,LSTM,3,512,L1Loss(),relu,linear,200,10,512,,0.001,,0.2,9.321,68.89,,,13.12
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,LSTM,3,512,L1Loss(),relu,linear,200,10,512,,0.005,,0,9.543,69.95,,,23.77
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,LSTM,3,512,L1Loss(),relu,linear,200,10,512,,0.005,,0.2,9.816,68.64,,,11.71
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,GRU,2,256,L1Loss(),relu,linear,200,10,256,,0.001,,0,18.694,66.15,,,14.37
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,GRU,2,256,L1Loss(),relu,linear,200,10,256,,0.001,,0.2,18.831,69.91,,,23.77
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,GRU,2,256,L1Loss(),relu,linear,200,10,256,,0.005,,0,19.414,68.11,,,27.27
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,GRU,2,256,L1Loss(),relu,linear,200,10,256,,0.005,,0.2,20.478,64.88,,,16.7
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,GRU,2,256,L1Loss(),relu,linear,200,10,512,,0.001,,0,9.336,68.66,,,12.37
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,GRU,2,256,L1Loss(),relu,linear,200,10,512,,0.001,,0.2,9.454,68.87,,,14.66
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,GRU,2,256,L1Loss(),relu,linear,200,10,512,,0.005,,0,9.846,64.7,,,19.05
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,GRU,2,256,L1Loss(),relu,linear,200,10,512,,0.005,,0.2,10.13,66.29,,,15.9
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,GRU,3,256,L1Loss(),relu,linear,200,10,256,,0.001,,0,18.368,66.91,,,13.84
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,GRU,3,256,L1Loss(),relu,linear,200,10,256,,0.001,,0.2,18.62,69.26,,,21.01
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,GRU,3,256,L1Loss(),relu,linear,200,10,256,,0.005,,0,19.701,66.23,,,17.38
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,GRU,3,256,L1Loss(),relu,linear,200,10,256,,0.005,,0.2,20.079,67.38,,,15
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,GRU,3,256,L1Loss(),relu,linear,200,10,512,,0.001,,0,9.253,68.79,,,12.14
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,GRU,3,256,L1Loss(),relu,linear,200,10,512,,0.001,,0.2,9.276,69.95,,,17.76
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,GRU,3,256,L1Loss(),relu,linear,200,10,512,,0.005,,0,9.508,67.07,,,13.18
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,GRU,3,256,L1Loss(),relu,linear,200,10,512,,0.005,,0.2,9.835,66.91,,,16.99
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,GRU,2,512,L1Loss(),relu,linear,200,10,256,,0.001,,0,18.736,69.56,,,24.82
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,GRU,2,512,L1Loss(),relu,linear,200,10,256,,0.001,,0.2,18.88,67.23,,,14.35
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,GRU,2,512,L1Loss(),relu,linear,200,10,256,,0.005,,0,20.551,62.35,,,21.81
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,GRU,2,512,L1Loss(),relu,linear,200,10,256,,0.005,,0.2,20.867,63.49,,,17.35
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,GRU,2,512,L1Loss(),relu,linear,200,10,512,,0.001,,0,9.29,70.03,,,23.12
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,GRU,2,512,L1Loss(),relu,linear,200,10,512,,0.001,,0.2,9.462,67.38,,,16.66
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,GRU,2,512,L1Loss(),relu,linear,200,10,512,,0.005,,0,9.595,70.36,,,22.71
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,GRU,2,512,L1Loss(),relu,linear,200,10,512,,0.005,,0.2,10.002,66.07,,,20.46
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,GRU,3,512,L1Loss(),relu,linear,200,10,256,,0.001,,0,18.644,67.76,,,12.29
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,GRU,3,512,L1Loss(),relu,linear,200,10,256,,0.001,,0.2,18.927,67.46,,,14.68
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,GRU,3,512,L1Loss(),relu,linear,200,10,256,,0.005,,0,19.446,67.74,,,14.15
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,GRU,3,512,L1Loss(),relu,linear,200,10,256,,0.005,,0.2,21.335,63.39,,,18.6
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,GRU,3,512,L1Loss(),relu,linear,200,10,512,,0.001,,0,9.273,68.46,,,12.67
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,GRU,3,512,L1Loss(),relu,linear,200,10,512,,0.001,,0.2,9.355,70.3,,,18.42
Inflated,RNN,TRUE,FALSE,FALSE,2,log_m,GRU,3,512,L1Loss(),relu,linear,200,10,512,,0.005,,0,10.18,64.76,,,17.25
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,256,MSELoss(),relu,linear,200,10,256,,0.001,,0,1.14E+12,44.85,,,13.47
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,256,MSELoss(),relu,linear,200,10,256,,0.001,,0.2,1.14E+12,44.3,,,10.22
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,256,MSELoss(),relu,linear,200,10,256,,0.005,,0,1.14E+12,43.91,,,5.36
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,256,MSELoss(),relu,linear,200,10,256,,0.005,,0.2,1.18E+12,43.19,,,7.34
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,256,MSELoss(),relu,linear,200,10,512,,0.001,,0,5.80E+11,43.21,,,7.99
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,256,MSELoss(),relu,linear,200,10,512,,0.001,,0.2,5.89E+11,44.64,,,7.03
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,256,MSELoss(),relu,linear,200,10,512,,0.005,,0,5.60E+11,44.58,,,6.81
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,256,MSELoss(),relu,linear,200,10,512,,0.005,,0.2,5.83E+11,45.5,,,10.63
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,256,MSELoss(),relu,linear,200,10,256,,0.001,,0,1.11E+12,46.16,,,10.92
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,256,MSELoss(),relu,linear,200,10,256,,0.001,,0.2,1.19E+12,45.26,,,12.53
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,256,MSELoss(),relu,linear,200,10,256,,0.005,,0,1.15E+12,41.19,,,6.34
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,256,MSELoss(),relu,linear,200,10,256,,0.005,,0.2,1.24E+12,46.65,,,18.83
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,256,MSELoss(),relu,linear,200,10,512,,0.001,,0,5.76E+11,47.77,,,9.26
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,256,MSELoss(),relu,linear,200,10,512,,0.001,,0.2,5.79E+11,42.93,,,6.85
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,256,MSELoss(),relu,linear,200,10,512,,0.005,,0,5.74E+11,45.4,,,12.37
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,256,MSELoss(),relu,linear,200,10,512,,0.005,,0.2,6.41E+11,44.79,,,12.65
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,512,MSELoss(),relu,linear,200,10,256,,0.001,,0,1.12E+12,46.32,,,13.12
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,512,MSELoss(),relu,linear,200,10,256,,0.001,,0.2,1.17E+12,45.38,,,9.98
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,512,MSELoss(),relu,linear,200,10,256,,0.005,,0,1.09E+12,42.29,,,9.79
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,512,MSELoss(),relu,linear,200,10,256,,0.005,,0.2,1.18E+12,44.69,,,14.66
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,512,MSELoss(),relu,linear,200,10,512,,0.001,,0,5.71E+11,44.48,,,8.87
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,512,MSELoss(),relu,linear,200,10,512,,0.001,,0.2,5.91E+11,44.3,,,8.01
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,512,MSELoss(),relu,linear,200,10,512,,0.005,,0,5.58E+11,44.3,,,7.99
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,512,MSELoss(),relu,linear,200,10,512,,0.005,,0.2,5.87E+11,42.35,,,7.69
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,512,MSELoss(),relu,linear,200,10,256,,0.001,,0,1.12E+12,41.72,,,3.58
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,512,MSELoss(),relu,linear,200,10,256,,0.001,,0.2,1.13E+12,44.26,,,8.75
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,512,MSELoss(),relu,linear,200,10,256,,0.005,,0,1.18E+12,45.18,,,11.84
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,512,MSELoss(),relu,linear,200,10,256,,0.005,,0.2,1.17E+12,44.79,,,12.94
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,512,MSELoss(),relu,linear,200,10,512,,0.001,,0,5.71E+11,44.36,,,6.4
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,512,MSELoss(),relu,linear,200,10,512,,0.001,,0.2,5.86E+11,41.15,,,3.92
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,512,MSELoss(),relu,linear,200,10,512,,0.005,,0,5.58E+11,44.58,,,6.68
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,512,MSELoss(),relu,linear,200,10,512,,0.005,,0.2,6.16E+11,43.79,,,15.56
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,256,MSELoss(),relu,linear,200,10,256,,0.001,,0,1.84E+12,69.34,,,23.83
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,256,MSELoss(),relu,linear,200,10,256,,0.001,,0.2,1.87E+12,69.87,,,24.41
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,256,MSELoss(),relu,linear,200,10,256,,0.005,,0,1.86E+12,70.36,,,22.55
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,256,MSELoss(),relu,linear,200,10,256,,0.005,,0.2,1.89E+12,69.69,,,23.32
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,256,MSELoss(),relu,linear,200,10,512,,0.001,,0,9.68E+11,70.2,,,24.16
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,256,MSELoss(),relu,linear,200,10,512,,0.001,,0.2,9.45E+11,70.48,,,23.39
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,256,MSELoss(),relu,linear,200,10,512,,0.005,,0,8.94E+11,69.71,,,24.26
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,256,MSELoss(),relu,linear,200,10,512,,0.005,,0.2,9.32E+11,69.19,,,24.75
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,256,MSELoss(),relu,linear,200,10,256,,0.001,,0,1.83E+12,67.4,,,26.78
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,256,MSELoss(),relu,linear,200,10,256,,0.001,,0.2,1.86E+12,69.97,,,21.87
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,256,MSELoss(),relu,linear,200,10,256,,0.005,,0,1.78E+12,69.64,,,22.96
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,256,MSELoss(),relu,linear,200,10,256,,0.005,,0.2,1.89E+12,69.99,,,22.73
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,256,MSELoss(),relu,linear,200,10,512,,0.001,,0,9.20E+11,69.71,,,23.9
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,256,MSELoss(),relu,linear,200,10,512,,0.001,,0.2,9.21E+11,69.24,,,25.27
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,256,MSELoss(),relu,linear,200,10,512,,0.005,,0,9.30E+11,69.03,,,23.3
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,256,MSELoss(),relu,linear,200,10,512,,0.005,,0.2,9.46E+11,69.22,,,22.44
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,512,MSELoss(),relu,linear,200,10,256,,0.001,,0,1.84E+12,68.15,,,26.49
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,512,MSELoss(),relu,linear,200,10,256,,0.001,,0.2,1.78E+12,68.48,,,24.28
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,512,MSELoss(),relu,linear,200,10,256,,0.005,,0,1.80E+12,69.34,,,22.83
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,512,MSELoss(),relu,linear,200,10,256,,0.005,,0.2,1.84E+12,69.05,,,24.49
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,512,MSELoss(),relu,linear,200,10,512,,0.001,,0,9.32E+11,72.57,,,22
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,512,MSELoss(),relu,linear,200,10,512,,0.001,,0.2,9.41E+11,68.09,,,25.41
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,512,MSELoss(),relu,linear,200,10,512,,0.005,,0,9.30E+11,67.66,,,25.78
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,512,MSELoss(),relu,linear,200,10,512,,0.005,,0.2,9.28E+11,68.54,,,23.9
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,512,MSELoss(),relu,linear,200,10,256,,0.001,,0,1.79E+12,68.54,,,24.51
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,512,MSELoss(),relu,linear,200,10,256,,0.001,,0.2,1.77E+12,69.58,,,24.3
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,512,MSELoss(),relu,linear,200,10,256,,0.005,,0,1.84E+12,69.93,,,23.59
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,512,MSELoss(),relu,linear,200,10,256,,0.005,,0.2,1.84E+12,68.81,,,25.22
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,512,MSELoss(),relu,linear,200,10,512,,0.001,,0,9.14E+11,68.38,,,23.65
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,512,MSELoss(),relu,linear,200,10,512,,0.001,,0.2,9.05E+11,70.09,,,22.57
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,512,MSELoss(),relu,linear,200,10,512,,0.005,,0,9.22E+11,71.44,,,22.96
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,512,MSELoss(),relu,linear,200,10,512,,0.005,,0.2,9.42E+11,67.8,,,26.47
noInf,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,2,256,MSELoss(),relu,linear,200,10,256,,0.001,,0,564.566,21.16,,,28.62
noInf,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,2,256,MSELoss(),relu,linear,200,10,256,,0.001,,0.2,172.16,30.58,,,30.97
noInf,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,2,256,MSELoss(),relu,linear,200,10,256,,0.005,,0,172.098,24.1,,,45.34
noInf,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,2,256,MSELoss(),relu,linear,200,10,256,,0.005,,0.2,18.762,34.16,,,0
noInf,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,2,256,MSELoss(),relu,linear,200,10,512,,0.001,,0,710.693,8.95,,,54.37
noInf,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,2,256,MSELoss(),relu,linear,200,10,512,,0.001,,0.2,1268,14.84,,,60.9
noInf,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,2,256,MSELoss(),relu,linear,200,10,512,,0.005,,0,161.682,26.21,,,37.78
noInf,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,2,256,MSELoss(),relu,linear,200,10,512,,0.005,,0.2,14.361,47.65,,,10.16
noInf,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,3,256,MSELoss(),relu,linear,200,10,256,,0.001,,0,96.067,32.24,,,21.16
Inflated,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,2,256,MSELoss(),relu,linear,200,10,256,,0.001,,0,3073,29.19,,,19.91
Inflated,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,2,256,MSELoss(),relu,linear,200,10,256,,0.001,,0.2,3378,41.29,,,36.43
Inflated,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,2,256,MSELoss(),relu,linear,200,10,256,,0.005,,0,178.957,41.84,,,28.54
Inflated,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,2,256,MSELoss(),relu,linear,200,10,256,,0.005,,0.2,42.924,57.77,,,41.7
Inflated,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,2,256,MSELoss(),relu,linear,200,10,512,,0.001,,0,540.146,38.29,,,34.55
Inflated,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,2,256,MSELoss(),relu,linear,200,10,512,,0.001,,0.2,3649,30.36,,,26.59
Inflated,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,2,256,MSELoss(),relu,linear,200,10,512,,0.005,,0,62.529,50.45,,,26.55
Inflated,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,2,256,MSELoss(),relu,linear,200,10,512,,0.005,,0.2,112.419,60.02,,,28.48
Inflated,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,3,256,MSELoss(),relu,linear,200,10,256,,0.001,,0,92.208,46.03,,,27
Inflated,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,3,256,MSELoss(),relu,linear,200,10,256,,0.001,,0.2,64.238,52.64,,,9.75
Inflated,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,3,256,MSELoss(),relu,linear,200,10,256,,0.005,,0,44.698,65.21,,,22.96
Inflated,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,3,256,MSELoss(),relu,linear,200,10,256,,0.005,,0.2,67.574,63.78,,,22.87
Inflated,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,3,256,MSELoss(),relu,linear,200,10,512,,0.001,,0,70.938,48.92,,,31.52
Inflated,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,3,256,MSELoss(),relu,linear,200,10,512,,0.001,,0.2,56.547,43.62,,,7.32
Inflated,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,3,256,MSELoss(),relu,linear,200,10,512,,0.005,,0,28.119,54.21,,,28.76
Inflated,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,3,256,MSELoss(),relu,linear,200,10,512,,0.005,,0.2,78.337,49.53,,,19.91
Inflated,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,2,512,MSELoss(),relu,linear,200,10,256,,0.001,,0,235.756,47.89,,,23.86
Inflated,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,2,512,MSELoss(),relu,linear,200,10,256,,0.001,,0.2,371.678,47.42,,,30.38
Inflated,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,2,512,MSELoss(),relu,linear,200,10,256,,0.005,,0,885.153,38.76,,,16.17
Inflated,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,2,512,MSELoss(),relu,linear,200,10,256,,0.005,,0.2,55.499,63.04,,,25.12
Inflated,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,2,512,MSELoss(),relu,linear,200,10,512,,0.001,,0,144.125,38.21,,,22.59
Inflated,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,2,512,MSELoss(),relu,linear,200,10,512,,0.001,,0.2,450.722,46.03,,,37.55
Inflated,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,2,512,MSELoss(),relu,linear,200,10,512,,0.005,,0,488.418,39.82,,,21.69
Inflated,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,2,512,MSELoss(),relu,linear,200,10,512,,0.005,,0.2,2221,35.22,,,32.15
Inflated,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,3,512,MSELoss(),relu,linear,200,10,256,,0.001,,0,51.941,58.89,,,23.83
Inflated,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,3,512,MSELoss(),relu,linear,200,10,256,,0.001,,0.2,37.738,65.27,,,18.85
Inflated,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,3,512,MSELoss(),relu,linear,200,10,256,,0.005,,0,40.626,62.29,,,8.03
Inflated,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,3,512,MSELoss(),relu,linear,200,10,256,,0.005,,0.2,47.914,63.86,,,23.63
Inflated,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,3,512,MSELoss(),relu,linear,200,10,512,,0.001,,0,42.34,52.17,,,16.88
Inflated,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,3,512,MSELoss(),relu,linear,200,10,512,,0.001,,0.2,43.794,59.01,,,28.31
Inflated,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,3,512,MSELoss(),relu,linear,200,10,512,,0.005,,0,31.18,57.07,,,25.94
Inflated,RNN,TRUE,FALSE,FALSE,1,log_m,RNN,3,512,MSELoss(),relu,linear,200,10,512,,0.005,,0.2,20.879,59.89,,,37.43
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,256,L1Loss(),tanh,linear,200,10,256,,0.001,,0,5438061,0.08,,,99.9
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,256,L1Loss(),tanh,linear,200,10,256,,0.001,,0.2,5440361,0.1,,,99.9
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,256,L1Loss(),tanh,linear,200,10,256,,0.005,,0,5321865,0.35,,,98.96
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,256,L1Loss(),tanh,linear,200,10,256,,0.005,,0.2,5408813,0.12,,,99.49
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,256,L1Loss(),tanh,linear,200,10,512,,0.001,,0,2752986,0.08,,,99.92
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,256,L1Loss(),tanh,linear,200,10,512,,0.001,,0.2,2747543,0.1,,,99.9
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,256,L1Loss(),tanh,linear,200,10,512,,0.005,,0,2721459,0.1,,,99.39
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,256,L1Loss(),tanh,linear,200,10,512,,0.005,,0.2,2746053,0.08,,,99.84
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,256,L1Loss(),tanh,linear,200,10,256,,0.001,,0,5411449,0.1,,,99.82
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,256,L1Loss(),tanh,linear,200,10,256,,0.001,,0.2,5426601,0.08,,,99.9
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,256,L1Loss(),tanh,linear,200,10,256,,0.005,,0,5409301,0.12,,,99.57
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,256,L1Loss(),tanh,linear,200,10,256,,0.005,,0.2,5427431,0.12,,,99.69
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,256,L1Loss(),tanh,linear,200,10,512,,0.001,,0,2754272,0.1,,,99.9
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,256,L1Loss(),tanh,linear,200,10,512,,0.001,,0.2,2745349,0.08,,,99.9
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,256,L1Loss(),tanh,linear,200,10,512,,0.005,,0,2738052,0.14,,,99.61
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,3,256,L1Loss(),tanh,linear,200,10,512,,0.005,,0.2,2740693,0.14,,,99.61
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,512,L1Loss(),tanh,linear,200,10,256,,0.001,,0,5443183,0.1,,,99.9
noInf,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,512,L1Loss(),tanh,linear,200,10,256,,0.001,,0.2,5438453,0.1,,,99.82
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,256,L1Loss(),tanh,linear,200,10,256,,0.001,,0,5415408,41.74,,,58.26
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,256,L1Loss(),tanh,linear,200,10,256,,0.001,,0.2,5463865,41.74,,,58.26
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,256,L1Loss(),tanh,linear,200,10,256,,0.005,,0,5428953,41.84,,,58.16
Inflated,RNN,TRUE,FALSE,FALSE,1,target,RNN,2,256,L1Loss(),tanh,linear,200,10,256,,0.005,,0.2,5438965,42.17,,,57.77
